purchase_id,student_id,subscription_id,subscription,refunds,price,refund_id,refunded_date,first_purchase_date,current_purchase_date,revenue_type,student_country
14894,254974,6741,annual,net revenue,118.66,NULL,NULL,11/29/2021 14:30,11/29/2021 14:30,new,EG
14895,199804,6742,annual,net revenue,136.5,NULL,NULL,11/29/2021 14:31,11/29/2021 14:31,new,CA
14896,11353,6743,annual,net revenue,118.66,NULL,NULL,11/29/2021 14:32,11/29/2021 14:32,new,VN
14897,148060,6744,annual,net revenue,118.63,NULL,NULL,11/29/2021 14:32,11/29/2021 14:32,new,MX
14898,144842,6745,annual,net revenue,118.66,NULL,NULL,11/29/2021 14:34,11/29/2021 14:34,new,MV
14914,161462,6746,annual,net revenue,128.6,NULL,NULL,11/29/2021 14:35,11/29/2021 14:35,new,US
14899,250855,6747,annual,net revenue,143.7,NULL,NULL,11/29/2021 14:36,11/29/2021 14:36,new,SG
14900,206006,6748,annual,refund,118.66,NULL,12/20/2021 11:36,11/29/2021 14:36,11/29/2021 14:36,new,TZ
14901,254976,6749,annual,net revenue,118.73,NULL,NULL,11/29/2021 14:38,11/29/2021 14:38,new,PL
14902,254977,6750,annual,net revenue,128.02,NULL,NULL,11/29/2021 14:42,11/29/2021 14:42,new,CH
14903,12488,6751,annual,net revenue,143.7,NULL,NULL,11/29/2021 14:44,11/29/2021 14:44,new,NL
14904,254978,6752,annual,net revenue,118.66,NULL,NULL,11/29/2021 14:45,11/29/2021 14:45,new,US
14905,145488,NULL,annual,net revenue,118,NULL,NULL,11/29/2021 14:45,11/29/2021 14:45,new,US
14906,183189,6753,annual,net revenue,118.66,NULL,NULL,11/29/2021 14:46,11/29/2021 14:46,new,EG
14907,201975,6754,annual,net revenue,147.43,NULL,NULL,11/29/2021 14:47,11/29/2021 14:47,new,GR
14915,146255,6755,annual,net revenue,141.46,NULL,NULL,11/29/2021 14:50,11/29/2021 14:50,new,GB
14926,254981,6756,annual,net revenue,125.78,NULL,NULL,11/29/2021 14:52,11/29/2021 14:52,new,MY
14908,254982,6757,annual,net revenue,142.67,NULL,NULL,11/29/2021 14:55,11/29/2021 14:55,new,GB
14928,254983,6758,annual,net revenue,118.66,NULL,NULL,11/29/2021 14:55,11/29/2021 14:55,new,ES
14909,103808,6759,annual,net revenue,142.67,NULL,NULL,11/29/2021 14:57,11/29/2021 14:57,new,GB
14911,252678,6760,annual,net revenue,145.94,NULL,NULL,11/29/2021 15:00,11/29/2021 15:00,new,BE
14912,252073,6761,annual,net revenue,140.04,NULL,NULL,11/29/2021 15:01,11/29/2021 15:01,new,IN
14916,212463,6763,annual,net revenue,118.66,NULL,NULL,11/29/2021 15:50,11/29/2021 15:50,new,NG
14917,34533,6764,annual,net revenue,141.15,NULL,NULL,11/29/2021 16:06,11/29/2021 16:06,new,DE
14918,254985,6765,annual,net revenue,136.46,NULL,NULL,11/29/2021 16:16,11/29/2021 16:16,new,SA
14919,238848,6766,annual,net revenue,125.78,NULL,NULL,11/29/2021 16:18,11/29/2021 16:18,new,US
14920,148670,6767,annual,net revenue,134.13,NULL,NULL,5/29/2021 19:07,11/29/2021 16:22,recurring,CA
14921,254996,6768,annual,net revenue,123.71,NULL,NULL,11/29/2021 16:34,11/29/2021 16:34,new,US
14922,246317,6769,annual,net revenue,118.66,NULL,NULL,11/29/2021 16:35,11/29/2021 16:35,new,EG
14933,226865,6770,annual,net revenue,126.25,NULL,NULL,11/29/2021 16:45,11/29/2021 16:45,new,US
14923,179127,NULL,annual,net revenue,118,NULL,NULL,11/29/2021 16:46,11/29/2021 16:46,new,CI
14924,244586,6771,annual,net revenue,118.66,NULL,NULL,11/29/2021 17:00,11/29/2021 17:00,new,US
14925,9754,6772,annual,net revenue,118.66,NULL,NULL,4/23/2020 0:00,11/29/2021 17:11,recurring,NG
14927,249314,NULL,annual,net revenue,118,NULL,NULL,11/29/2021 17:24,11/29/2021 17:24,new,IN
14930,250283,6774,annual,net revenue,129.19,NULL,NULL,11/29/2021 17:44,11/29/2021 17:44,new,US
14931,219548,6775,annual,net revenue,118.42,NULL,NULL,11/29/2021 17:47,11/29/2021 17:47,new,BR
14934,250355,6776,annual,net revenue,126.25,NULL,NULL,11/29/2021 18:12,11/29/2021 18:12,new,US
14935,255002,6777,annual,net revenue,136.47,NULL,NULL,11/29/2021 18:13,11/29/2021 18:13,new,CA
14936,228222,6778,annual,net revenue,142.67,NULL,NULL,11/29/2021 18:21,11/29/2021 18:21,new,NG
14937,212444,6779,annual,net revenue,141.46,NULL,NULL,11/29/2021 18:21,11/29/2021 18:21,new,DE
14938,228343,6780,annual,net revenue,142.67,NULL,NULL,11/29/2021 18:24,11/29/2021 18:24,new,NG
14939,40121,6781,annual,net revenue,142.67,NULL,NULL,11/29/2021 18:33,11/29/2021 18:33,new,NG
14940,255008,6782,annual,net revenue,126.67,NULL,NULL,11/29/2021 18:38,11/29/2021 18:38,new,US
14941,255010,6783,annual,net revenue,118.63,NULL,NULL,11/29/2021 18:38,11/29/2021 18:38,new,MX
14942,147638,6784,annual,net revenue,118.66,NULL,NULL,11/29/2021 18:41,11/29/2021 18:41,new,US
14943,235757,6785,monthly,net revenue,36,NULL,NULL,11/29/2021 18:43,11/29/2021 18:43,new,EG
14944,210507,6786,annual,net revenue,118.66,NULL,NULL,11/29/2021 19:08,11/29/2021 19:08,new,PS
14945,255016,6787,annual,net revenue,142.67,NULL,NULL,11/29/2021 19:16,11/29/2021 19:16,new,GB
14946,255017,6788,annual,net revenue,128.6,NULL,NULL,11/29/2021 19:19,11/29/2021 19:19,new,PK
14947,172462,5812,annual,net revenue,95.4,NULL,NULL,11/21/2021 19:33,11/29/2021 19:37,recurring,US
14948,159175,6789,annual,net revenue,122.1,NULL,NULL,11/29/2021 20:06,11/29/2021 20:06,new,US
14949,188449,6790,annual,net revenue,142.67,NULL,NULL,11/29/2021 21:12,11/29/2021 21:12,new,GB
14950,192420,6791,annual,net revenue,136.46,NULL,NULL,11/29/2021 21:23,11/29/2021 21:23,new,SA
14951,30009,6792,annual,net revenue,142.67,NULL,NULL,11/29/2021 21:41,11/29/2021 21:41,new,GB
14952,255029,6793,annual,net revenue,129.19,NULL,NULL,11/29/2021 22:35,11/29/2021 22:35,new,US
14953,199750,6794,annual,net revenue,125.78,NULL,NULL,11/29/2021 22:38,11/29/2021 22:38,new,US
14954,187399,6795,annual,net revenue,118.66,NULL,NULL,11/29/2021 23:01,11/29/2021 23:01,new,US
14955,255031,6796,annual,net revenue,118.66,NULL,NULL,11/29/2021 23:02,11/29/2021 23:02,new,EG
14956,255033,6797,annual,net revenue,118.66,NULL,NULL,11/29/2021 23:20,11/29/2021 23:20,new,US
14957,5509,6798,annual,net revenue,118.66,NULL,NULL,7/9/2020 0:00,11/29/2021 23:25,recurring,CA
14958,255038,6799,annual,net revenue,118.66,NULL,NULL,11/30/2021 0:01,11/30/2021 0:01,new,US
14963,171570,6800,annual,net revenue,143.7,NULL,NULL,11/30/2021 0:13,11/30/2021 0:13,new,NL
14959,194078,6801,annual,net revenue,118.66,NULL,NULL,11/30/2021 0:22,11/30/2021 0:22,new,CL
14960,255040,6802,annual,net revenue,130.66,NULL,NULL,11/30/2021 0:31,11/30/2021 0:31,new,AU
14962,134247,NULL,annual,net revenue,174,NULL,NULL,11/30/2020 2:00,11/30/2021 1:23,recurring,US
14964,215608,6803,annual,net revenue,118.66,NULL,NULL,11/30/2021 1:49,11/30/2021 1:49,new,PH
14965,255044,6804,annual,net revenue,118.66,NULL,NULL,11/30/2021 2:32,11/30/2021 2:32,new,US
14968,255047,6805,annual,net revenue,118.63,NULL,NULL,11/30/2021 2:42,11/30/2021 2:42,new,MX
14966,255048,6806,annual,net revenue,118.66,NULL,NULL,11/30/2021 2:45,11/30/2021 2:45,new,US
14967,226734,6807,annual,net revenue,118.66,NULL,NULL,11/30/2021 3:13,11/30/2021 3:13,new,US
14969,255055,6808,annual,net revenue,125.78,NULL,NULL,11/30/2021 3:59,11/30/2021 3:59,new,US
14970,183089,6809,annual,net revenue,130.66,NULL,NULL,11/30/2021 4:24,11/30/2021 4:24,new,AU
14971,255059,6810,annual,net revenue,118.66,NULL,NULL,11/30/2021 4:35,11/30/2021 4:35,new,KE
14972,255062,6811,annual,net revenue,118.66,NULL,NULL,11/30/2021 4:58,11/30/2021 4:58,new,CR
14973,221667,6812,annual,net revenue,139.83,NULL,NULL,11/30/2021 5:55,11/30/2021 5:55,new,IN
14974,253264,6813,annual,net revenue,130.53,NULL,NULL,11/30/2021 6:20,11/30/2021 6:20,new,ID
14975,227778,6814,annual,net revenue,126.87,NULL,NULL,11/30/2021 6:41,11/30/2021 6:41,new,IN
14976,190722,6815,annual,net revenue,118.66,NULL,NULL,11/30/2021 7:49,11/30/2021 7:49,new,US
14977,51872,6816,annual,net revenue,126.87,NULL,NULL,11/30/2021 7:57,11/30/2021 7:57,new,SG
14978,165634,5304,monthly,net revenue,36,NULL,NULL,8/30/2021 10:34,11/30/2021 8:03,recurring,PH
14979,3481,662,annual,net revenue,148.11,NULL,NULL,11/30/2020 0:00,11/30/2021 8:16,recurring,US
14980,6950,665,annual,net revenue,148.11,NULL,NULL,11/30/2020 0:00,11/30/2021 8:18,recurring,US
14983,2316,674,annual,refund,127.91,NULL,12/1/2021 9:04,11/30/2020 0:00,11/30/2021 8:27,recurring,MX
14981,251499,6817,annual,net revenue,142.49,NULL,NULL,11/30/2021 8:28,11/30/2021 8:28,new,US
14984,7163,676,annual,net revenue,160.45,NULL,NULL,11/30/2020 0:00,11/30/2021 8:28,recurring,CA
14985,7175,680,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 8:30,recurring,NZ
14986,5311,681,annual,net revenue,127.91,NULL,NULL,11/30/2020 0:00,11/30/2021 8:31,recurring,MX
14987,7203,694,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 8:33,recurring,US
14988,7105,703,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 8:33,recurring,ID
14989,2899,706,annual,net revenue,147.55,NULL,NULL,11/30/2020 0:00,11/30/2021 8:34,recurring,US
14990,160524,5318,monthly,net revenue,36,NULL,NULL,8/31/2021 1:27,11/30/2021 8:35,recurring,US
14991,5791,4737,monthly,net revenue,42.45,NULL,NULL,9/21/2020 0:00,11/30/2021 8:37,recurring,IE
14993,161812,5067,monthly,net revenue,41.4,NULL,NULL,7/31/2021 10:33,11/30/2021 8:38,recurring,ZA
14992,255091,6818,annual,net revenue,142.49,NULL,NULL,11/30/2021 8:41,11/30/2021 8:41,new,NL
14995,5098,715,annual,refund,162.84,NULL,11/30/2021 15:00,11/30/2020 0:00,11/30/2021 8:46,recurring,GR
14996,6940,712,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 8:46,recurring,TN
14994,253157,6819,annual,net revenue,118.66,NULL,NULL,11/30/2021 8:48,11/30/2021 8:48,new,PK
14998,7132,669,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 8:58,recurring,US
15000,21208,670,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 9:05,recurring,US
15001,7104,682,annual,net revenue,152.39,NULL,NULL,11/30/2020 0:00,11/30/2021 9:07,recurring,DE
15002,6427,675,annual,net revenue,127.91,NULL,NULL,11/30/2020 0:00,11/30/2021 9:07,recurring,US
15003,5823,663,annual,refund,147.56,NULL,12/1/2021 9:00,11/30/2020 0:00,11/30/2021 9:07,recurring,CA
14999,245397,6820,annual,net revenue,143.64,NULL,NULL,11/30/2021 9:12,11/30/2021 9:12,new,ES
15004,14199,716,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 9:18,recurring,NG
15005,4055,691,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 9:18,recurring,KE
15006,6869,710,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 9:19,recurring,US
15007,2501,3925,monthly,net revenue,42.03,NULL,NULL,11/15/2020 0:00,11/30/2021 9:24,recurring,PL
15008,231873,5743,monthly,net revenue,38.16,NULL,NULL,10/31/2021 8:08,11/30/2021 9:32,recurring,MU
15009,247713,6821,monthly,net revenue,37.01,NULL,NULL,11/30/2021 9:43,11/30/2021 9:43,new,GE
15011,161826,5063,monthly,refund,19,NULL,12/1/2021 13:43,7/30/2021 16:20,11/30/2021 9:56,recurring,US
15012,1653,727,annual,refund,158.92,NULL,12/1/2021 13:33,11/29/2020 0:00,11/30/2021 10:01,recurring,ES
15013,205336,6822,annual,net revenue,141.42,NULL,NULL,11/30/2021 10:34,11/30/2021 10:34,new,DE
15014,245707,6823,annual,net revenue,125.78,NULL,NULL,11/30/2021 10:38,11/30/2021 10:38,new,US
15015,1558,699,annual,net revenue,146.86,NULL,NULL,11/30/2020 0:00,11/30/2021 10:55,recurring,US
15016,3393,707,annual,net revenue,139.2,NULL,NULL,11/30/2020 0:00,11/30/2021 11:20,recurring,US
15018,240947,6825,annual,net revenue,118.66,NULL,NULL,11/30/2021 12:53,11/30/2021 12:53,new,JO
15019,250609,6826,annual,net revenue,124.6,NULL,NULL,11/30/2021 12:55,11/30/2021 12:55,new,AE
15021,179349,6828,annual,net revenue,136.46,NULL,NULL,11/30/2021 13:31,11/30/2021 13:31,new,SA
15022,248414,6829,annual,net revenue,118.66,NULL,NULL,11/30/2021 13:37,11/30/2021 13:37,new,US
15023,228956,6830,annual,net revenue,126.19,NULL,NULL,11/30/2021 13:41,11/30/2021 13:41,new,US
15024,6930,6831,annual,net revenue,139.83,NULL,NULL,11/30/2021 13:51,11/30/2021 13:51,new,IN
15025,3272,5734,annual,net revenue,107.51,NULL,NULL,4/10/2021 18:02,11/30/2021 14:00,recurring,PL
15026,162651,6832,monthly,net revenue,32.79,NULL,NULL,11/30/2021 14:16,11/30/2021 14:16,new,GB
15027,255123,6833,annual,net revenue,118.66,NULL,NULL,11/30/2021 14:19,11/30/2021 14:19,new,US
15028,255128,6834,annual,net revenue,136.46,NULL,NULL,11/30/2021 14:47,11/30/2021 14:47,new,ZA
15029,255129,6835,annual,net revenue,118.66,NULL,NULL,11/30/2021 14:58,11/30/2021 14:58,new,US
15030,254062,6836,annual,net revenue,145.87,NULL,NULL,11/30/2021 16:15,11/30/2021 16:15,new,PT
15048,255148,6837,annual,net revenue,118.66,NULL,NULL,11/30/2021 16:42,11/30/2021 16:42,new,UG
15032,171760,6839,annual,net revenue,118.66,NULL,NULL,11/30/2021 17:16,11/30/2021 17:16,new,US
15033,2663,6840,annual,net revenue,118.66,NULL,NULL,4/27/2020 0:00,11/30/2021 17:30,recurring,EG
15034,181529,6841,annual,net revenue,118.66,NULL,NULL,11/30/2021 17:40,11/30/2021 17:40,new,AE
15035,255164,6842,annual,net revenue,141.44,NULL,NULL,11/30/2021 18:52,11/30/2021 18:52,new,CO
15036,255169,6843,annual,net revenue,128.16,NULL,NULL,11/30/2021 19:44,11/30/2021 19:44,new,US
15037,254856,6844,annual,net revenue,129.19,NULL,NULL,11/30/2021 19:45,11/30/2021 19:45,new,US
15038,248675,6845,annual,net revenue,129.94,NULL,NULL,11/30/2021 20:12,11/30/2021 20:12,new,US
15039,183649,6846,monthly,net revenue,36,NULL,NULL,11/30/2021 20:37,11/30/2021 20:37,new,JO
15040,233322,6847,annual,net revenue,139.83,NULL,NULL,11/30/2021 21:10,11/30/2021 21:10,new,IN
15041,209136,6848,annual,net revenue,126.97,NULL,NULL,11/30/2021 21:18,11/30/2021 21:18,new,US
15042,142965,6849,annual,net revenue,126.96,NULL,NULL,10/1/2020 0:00,11/30/2021 21:27,recurring,VN
15043,235677,6850,annual,net revenue,118.66,NULL,NULL,11/30/2021 21:36,11/30/2021 21:36,new,US
15044,242308,6851,annual,net revenue,134.15,NULL,NULL,11/30/2021 22:16,11/30/2021 22:16,new,CA
15045,255186,6852,annual,net revenue,148.46,NULL,NULL,11/30/2021 22:53,11/30/2021 22:53,new,HR
15056,255012,6853,annual,net revenue,141.42,NULL,NULL,11/30/2021 22:56,11/30/2021 22:56,new,DE
15046,255189,6854,annual,net revenue,118.5,NULL,NULL,11/30/2021 23:11,11/30/2021 23:11,new,BR
15047,235548,6855,annual,net revenue,100,NULL,NULL,11/30/2021 23:40,11/30/2021 23:40,new,NG
15049,239765,6856,annual,net revenue,144.75,NULL,NULL,12/1/2021 0:04,12/1/2021 0:04,new,EG
15050,255191,6857,monthly,net revenue,36,NULL,NULL,12/1/2021 0:32,12/1/2021 0:32,new,US
15051,255039,6858,annual,net revenue,142.49,NULL,NULL,12/1/2021 0:44,12/1/2021 0:44,new,GB
15060,255196,6859,annual,net revenue,128.86,NULL,NULL,12/1/2021 1:42,12/1/2021 1:42,new,US
15055,255201,6860,annual,net revenue,118.66,NULL,NULL,12/1/2021 2:21,12/1/2021 2:21,new,US
15059,255204,6861,annual,net revenue,136.45,NULL,NULL,12/1/2021 2:39,12/1/2021 2:39,new,NZ
15057,255203,6862,annual,net revenue,130.63,NULL,NULL,12/1/2021 2:44,12/1/2021 2:44,new,AU
15058,244416,6863,annual,refund,126.97,NULL,12/6/2021 8:46,12/1/2021 3:04,12/1/2021 3:04,new,TH
15061,214587,6864,annual,net revenue,118.66,NULL,NULL,12/1/2021 3:39,12/1/2021 3:39,new,US
15062,254123,6865,annual,net revenue,118.66,NULL,NULL,12/1/2021 3:54,12/1/2021 3:54,new,PE
15063,255207,6866,annual,net revenue,126.25,NULL,NULL,12/1/2021 3:58,12/1/2021 3:58,new,US
15064,225305,6867,annual,net revenue,136.5,NULL,NULL,12/1/2021 4:21,12/1/2021 4:21,new,CA
15065,183092,6868,annual,net revenue,118.66,NULL,NULL,12/1/2021 4:43,12/1/2021 4:43,new,US
15066,227013,6869,annual,net revenue,139.83,NULL,NULL,12/1/2021 4:55,12/1/2021 4:55,new,IN
15067,254825,6870,monthly,net revenue,36,NULL,NULL,12/1/2021 5:20,12/1/2021 5:20,new,US
15068,255218,6871,annual,net revenue,124.65,NULL,NULL,12/1/2021 5:39,12/1/2021 5:39,new,CA
15069,255220,6872,annual,net revenue,118.66,NULL,NULL,12/1/2021 6:15,12/1/2021 6:15,new,PE
15070,255224,6873,annual,refund,118.66,NULL,12/13/2021 19:25,12/1/2021 6:43,12/1/2021 6:43,new,US
15071,255226,6874,annual,net revenue,118.66,NULL,NULL,12/1/2021 6:47,12/1/2021 6:47,new,US
15072,255232,6875,annual,net revenue,126.25,NULL,NULL,12/1/2021 7:42,12/1/2021 7:42,new,US
15073,255231,6876,annual,net revenue,118.65,NULL,NULL,12/1/2021 7:45,12/1/2021 7:45,new,BG
15075,1633,633,annual,net revenue,139.2,NULL,NULL,12/1/2020 0:00,12/1/2021 8:04,recurring,US
15076,5678,658,annual,net revenue,149.64,NULL,NULL,12/1/2020 0:00,12/1/2021 8:13,recurring,US
15077,155845,4493,monthly,net revenue,27,NULL,NULL,6/1/2021 12:29,12/1/2021 8:23,recurring,US
15078,6985,646,annual,net revenue,139.2,NULL,NULL,12/1/2020 0:00,12/1/2021 8:25,recurring,US
15079,165005,5335,monthly,net revenue,29.01,NULL,NULL,9/1/2021 4:31,12/1/2021 8:27,recurring,IN
15080,158563,5599,monthly,net revenue,28.68,NULL,NULL,10/1/2021 16:08,12/1/2021 8:32,recurring,CA
15083,6993,649,annual,refund,139.2,NULL,12/1/2021 15:56,12/1/2020 0:00,12/1/2021 8:45,recurring,US
15084,6245,655,annual,refund,152.42,NULL,12/2/2021 15:44,12/1/2020 0:00,12/1/2021 8:45,recurring,US
15082,3255,6877,annual,net revenue,126.25,NULL,NULL,12/1/2021 8:51,12/1/2021 8:51,new,US
15085,1201,650,annual,net revenue,159.58,NULL,NULL,12/1/2020 0:00,12/1/2021 8:55,recurring,ES
15086,55809,6878,annual,net revenue,118.66,NULL,NULL,12/1/2021 9:05,12/1/2021 9:05,new,NG
15088,7092,657,annual,net revenue,139.2,NULL,NULL,12/1/2020 0:00,12/1/2021 9:20,recurring,US
15089,5849,654,annual,refund,148.11,NULL,12/1/2021 13:39,12/1/2020 0:00,12/1/2021 9:21,recurring,US
15087,1473,6879,annual,net revenue,148.33,NULL,NULL,11/29/2020 0:00,12/1/2021 9:24,recurring,NO
15092,3933,636,annual,net revenue,139.2,NULL,NULL,12/1/2020 0:00,12/1/2021 9:35,recurring,US
15091,196154,6880,annual,net revenue,143.49,NULL,NULL,12/1/2021 9:37,12/1/2021 9:37,new,BE
15093,162246,5596,monthly,net revenue,27,NULL,NULL,10/1/2021 0:26,12/1/2021 9:40,recurring,US
15096,3982,632,annual,net revenue,139.2,NULL,NULL,12/1/2020 0:00,12/1/2021 10:01,recurring,US
15094,152523,6881,annual,refund,118.66,NULL,12/1/2021 13:13,12/1/2021 10:02,12/1/2021 10:02,new,SO
15097,5554,5597,monthly,net revenue,38.88,NULL,NULL,4/16/2020 0:00,12/1/2021 10:06,recurring,US
15098,255243,6883,annual,net revenue,142.38,NULL,NULL,12/1/2021 10:15,12/1/2021 10:15,new,BG
15099,2401,656,annual,refund,139.2,NULL,12/1/2021 13:41,12/1/2020 0:00,12/1/2021 10:17,recurring,CA
15100,7069,651,annual,net revenue,139.2,NULL,NULL,12/1/2020 0:00,12/1/2021 10:18,recurring,MZ
15102,7013,637,annual,net revenue,153.02,NULL,NULL,12/1/2020 0:00,12/1/2021 10:28,recurring,DE
15101,239031,6884,monthly,net revenue,45.01,NULL,NULL,12/1/2021 10:29,12/1/2021 10:29,new,SE
15103,255255,6885,annual,net revenue,146.1,NULL,NULL,12/1/2021 11:08,12/1/2021 11:08,new,DE
15107,255257,6886,annual,net revenue,130.42,NULL,NULL,12/1/2021 11:27,12/1/2021 11:27,new,AU
15104,248992,6887,annual,refund,118.66,NULL,10/30/2022 10:03,12/1/2021 11:36,12/1/2021 11:36,new,EG
15105,255259,6888,annual,net revenue,118.66,NULL,NULL,12/1/2021 11:45,12/1/2021 11:45,new,NG
15106,240465,6889,annual,net revenue,140.02,NULL,NULL,12/1/2021 12:13,12/1/2021 12:13,new,TR
15108,255265,6890,annual,net revenue,118.66,NULL,NULL,12/1/2021 12:31,12/1/2021 12:31,new,EG
15109,160025,6891,annual,net revenue,118.66,NULL,NULL,12/1/2021 12:35,12/1/2021 12:35,new,AU
15110,255267,6892,annual,net revenue,141.25,NULL,NULL,12/1/2021 12:40,12/1/2021 12:40,new,DE
15111,149787,6893,annual,net revenue,118.66,NULL,NULL,12/1/2021 12:56,12/1/2021 12:56,new,US
15112,240987,6894,annual,net revenue,124.6,NULL,NULL,12/1/2021 13:06,12/1/2021 13:06,new,AE
15113,255269,6895,annual,net revenue,141.25,NULL,NULL,12/1/2021 13:08,12/1/2021 13:08,new,DE
15115,46615,6897,annual,net revenue,126.85,NULL,NULL,12/1/2021 13:55,12/1/2021 13:55,new,SG
15116,255272,6898,annual,net revenue,126.97,NULL,NULL,12/1/2021 13:59,12/1/2021 13:59,new,TH
15121,255275,6899,annual,net revenue,142.4,NULL,NULL,12/1/2021 14:13,12/1/2021 14:13,new,GB
15203,255277,6900,annual,net revenue,118.66,NULL,NULL,12/1/2021 14:32,12/1/2021 14:32,new,US
15117,250629,6901,annual,net revenue,118.66,NULL,NULL,12/1/2021 14:32,12/1/2021 14:32,new,PH
15118,255279,6902,annual,net revenue,118.66,NULL,NULL,12/1/2021 14:45,12/1/2021 14:45,new,PK
15119,249243,6903,annual,net revenue,142.4,NULL,NULL,12/1/2021 14:46,12/1/2021 14:46,new,GB
15180,255282,6904,annual,net revenue,143.23,NULL,NULL,12/1/2021 15:00,12/1/2021 15:00,new,CZ
15120,252200,6905,annual,net revenue,139.87,NULL,NULL,12/1/2021 15:05,12/1/2021 15:05,new,IN
15122,204630,6906,annual,net revenue,118.66,NULL,NULL,12/1/2021 15:13,12/1/2021 15:13,new,US
15123,82986,6907,annual,net revenue,118.35,NULL,NULL,12/1/2021 15:28,12/1/2021 15:28,new,US
15124,178810,6908,annual,net revenue,126.97,NULL,NULL,12/1/2021 16:00,12/1/2021 16:00,new,TH
15126,6475,6909,annual,net revenue,126.25,NULL,NULL,7/1/2020 0:00,12/1/2021 16:20,recurring,US
15128,255296,6911,annual,net revenue,141.25,NULL,NULL,12/1/2021 16:31,12/1/2021 16:31,new,DE
15129,171900,6912,annual,net revenue,139.87,NULL,NULL,12/1/2021 16:33,12/1/2021 16:33,new,IN
15130,255076,6913,annual,net revenue,130.46,NULL,NULL,12/1/2021 16:51,12/1/2021 16:51,new,JP
15131,251329,6914,annual,net revenue,143.49,NULL,NULL,12/1/2021 16:53,12/1/2021 16:53,new,ES
15132,255298,6915,annual,net revenue,118.66,NULL,NULL,12/1/2021 16:54,12/1/2021 16:54,new,US
15133,254337,6916,annual,net revenue,139.87,NULL,NULL,12/1/2021 18:09,12/1/2021 18:09,new,IN
15134,255312,6917,annual,net revenue,130.42,NULL,NULL,12/1/2021 18:15,12/1/2021 18:15,new,AU
15135,182919,6918,annual,net revenue,128.5,NULL,NULL,12/1/2021 18:16,12/1/2021 18:16,new,US
15136,255000,6919,annual,net revenue,143.49,NULL,NULL,12/1/2021 18:17,12/1/2021 18:17,new,BE
15181,225283,6920,monthly,net revenue,44.81,NULL,NULL,12/1/2021 18:17,12/1/2021 18:17,new,IT
